issues,size_kb,topics,commits,commits_per_day,forks_per_day,age_days,days_since_update,recently_upload,has_homepage,stars,watchers,watchers_per_fork,activity_ratio,fork_star_ratio,issues_per_size,avg_growth_rate,creation_year,creation_month
76,7504,3,2,0.00037488284910965324,0.3415182755388941,5335,0,1,1,12875,12875,7.066410537870472,0.0,0.1415035725380553,0.010126582278481013,2.412856071964018,2010,10
583,211681,6,0,0.0,0.8811248402215595,2347,0,1,1,12875,12875,6.225822050290136,0.0,0.16060888474681578,0.002754131196795193,5.4833901192504255,2018,12
149,207432,8,34,0.007252559726962458,0.4882679180887372,4688,0,1,1,12824,12824,5.602446483180428,0.0,0.17847953216374268,0.0007183042235324177,2.7349114949882702,2012,7
57,464,5,2,0.00049800796812749,1.4987549800796813,4016,0,1,0,12814,12814,2.128925070609736,0.0,0.469683964104565,0.12258064516129032,3.1899427433408016,2014,5
95,10175,11,64,0.014876801487680148,0.694095769409577,4302,0,1,1,12787,12787,4.28231748158071,0.0,0.23350015639662183,0.00933569182389937,2.971647687659772,2013,8
629,94371,9,0,0.0,2.598468271334792,914,0,1,1,12770,12770,5.376842105263158,0.0,0.18596820922402318,0.006665112533378544,13.956284153005464,2022,11
763,19412,4,0,0.0,0.5272009966777409,4816,0,1,1,12766,12766,5.027963765261914,0.0,0.19887209211247747,0.03930355947045794,2.6501972181855926,2012,3
917,35840,5,16,0.004405286343612335,0.7723017621145375,3632,0,1,1,12732,12732,4.53903743315508,0.0,0.22029372496662217,0.02558522362657292,3.504541701073493,2015,6
350,556666,16,0,0.0,1.5817371937639197,2245,0,1,1,12726,12726,3.5837792171219376,0.0,0.2790131217097509,0.0006287421384777614,5.666073018699911,2019,4
163,14762,14,4,0.002014098690835851,0.2054380664652568,1986,0,1,0,12679,12679,31.07598039215686,0.0,0.032176656151419555,0.0110411163042742,6.3809763462506295,2019,12
22,8166,10,65,0.012362114872575124,0.4121338912133891,5258,0,1,1,12677,12677,5.850023073373327,0.0,0.17092601356680864,0.002693767601322395,2.4105343221144704,2011,1
302,28701,15,0,0.0,0.8696563285834031,2386,0,1,1,12669,12669,6.105542168674699,0.0,0.1637726913970008,0.010521914849139433,5.307498952660243,2018,11
494,352914,9,100,0.125,1.68,800,0,1,1,12627,12627,9.395089285714286,0.0,0.10643015521064302,0.0013997704829774875,15.764044943820224,2023,3
122,28061,19,1,0.00022680880018144704,0.3978226355182581,4409,0,1,1,12615,12615,7.192132269099202,0.0,0.13902980342422322,0.004347516214097356,2.860544217687075,2013,4
562,115099,19,67,0.04267515923566879,1.9312101910828026,1570,0,1,1,12603,12603,4.156662269129288,0.0,0.24055855284036815,0.004882710686359687,8.022278803309993,2021,2
76,1966,13,0,0.0,0.6999700867484295,3343,0,1,0,12550,12550,5.363247863247863,0.0,0.18643932754362202,0.03863751906456533,3.7529904306220097,2016,3
81,8805,20,0,0.0,1.4494208494208494,1295,0,1,1,12545,12545,6.6835375599360685,0.0,0.1496094372708433,0.009198273904156257,9.679783950617283,2021,11
97,338425,0,84,0.336,3.492,250,0,1,0,12476,12476,14.290950744558993,0.0,0.06996874248617456,0.00028662100429636023,49.70517928286853,2024,9
40,10796,5,2,0.0005157297576070139,0.14492006188757092,3878,0,1,1,12461,12461,22.172597864768683,0.0,0.04509709516931472,0.003704732796147078,3.2124258829595256,2014,10
7,112900,0,1,0.0011025358324145535,1.187431091510474,907,0,1,0,12458,12458,11.567316620241412,0.0,0.08644353479412473,6.200122230981124e-05,13.720264317180616,2022,11
483,21919,3,100,0.044306601683650866,1.2343819229065132,2257,0,1,1,12421,12421,4.458363244795406,0.0,0.22427950410561906,0.022034671532846717,5.50088573959256,2019,3
205,33797,18,88,0.1752988047808765,0.6075697211155379,502,0,1,1,12400,12400,40.65573770491803,0.0,0.024594790742682043,0.00606544765962483,24.652087475149106,2024,1
75,63716,11,47,0.03177822853279243,0.5118323191345504,1479,0,1,1,12399,12399,16.379128137384413,0.0,0.061048387096774195,0.0011770799001836244,8.377702702702702,2021,5
283,65423,8,42,0.00851581508515815,0.40166261151662613,4932,0,1,1,12379,12379,6.248864209994952,0.0,0.160016155088853,0.004325629738322328,2.5094263125886886,2011,11
523,151195,20,0,0.0,0.7258587167854829,1543,0,1,0,12371,12371,11.045535714285714,0.0,0.09052699644358228,0.0034590862192121485,8.012305699481866,2021,3
204,1945,0,0,0.0,0.193854033290653,3905,1,1,0,12321,12321,16.276089828269484,0.0002560163850486431,0.06143483200779094,0.10483042137718397,3.154377880184332,2014,9
154,112510,13,61,0.019389701207883026,1.140495867768595,3146,0,1,1,12305,12305,3.4294871794871793,0.0,0.2915650901999025,0.001368755055061283,3.910073085478233,2016,10
28,108395,11,0,0.0,1.0802120141342757,2830,0,1,1,12283,12283,4.01799149492967,0.0,0.24886030608922174,0.0002583121148381859,4.3387495584599085,2017,8
15,62652,9,0,0.0,1.740176667681998,3283,0,1,1,12281,12281,2.14965867320147,0.0,0.46515225533300764,0.0002394139147367245,3.7396467722289892,2016,5
341,747589,19,92,0.029123140234251346,0.7701804368471035,3159,0,1,1,12230,12230,5.026715988491574,0.0,0.19892077507971548,0.0004561323720220977,3.8702531645569622,2016,9
284,5573,7,24,0.031914893617021274,1.6382978723404256,752,0,1,1,12154,12154,9.86525974025974,0.0,0.10135746606334842,0.050950843200574095,16.14077025232404,2023,5
127,328535,0,27,0.38571428571428573,12.385714285714286,70,0,1,1,12149,12149,14.012687427912342,0.0,0.07135802469135802,0.0003865634207514549,171.11267605633802,2025,3
103,795,0,1,0.00303951367781155,3.653495440729483,329,0,1,0,12118,12118,10.081530782029951,0.0,0.09918310091591716,0.12939698492462312,36.72121212121212,2024,6
171,363562,8,10,0.013568521031207599,1.525101763907734,737,0,1,1,12092,12092,10.758007117437723,0.0,0.09294633258910114,0.00047034489208197755,16.384823848238483,2023,5
169,383,0,0,0.0,0.22191843244474824,4389,1,1,1,12072,12072,12.394250513347023,0.00022779043280182233,0.0806758883458958,0.4401041666666667,2.749886104783599,2013,5
243,39938,6,0,0.0,1.4876783398184177,771,0,1,1,12049,12049,10.504795117698343,0.0,0.09518672199170125,0.006084278524750244,15.607512953367875,2023,4
9,1233636,5,0,0.0,0.49469722887444406,2923,2,1,0,12022,12022,8.313969571230983,0.0006839945280437756,0.12026948348997754,7.295501026639117e-06,4.111491108071135,2017,5
20,2164,0,27,0.11790393013100436,7.449781659388647,229,0,1,1,12017,12017,7.043962485345838,0.0,0.1419537360625728,0.009237875288683603,52.24782608695652,2024,10
390,26844,7,0,0.0,0.7855530474040632,3544,1,1,1,12016,12016,4.316091954022989,0.00028208744710860365,0.23167179828576184,0.014527845036319613,3.3895627644569815,2015,9
60,1485,6,0,0.0,0.8644634236910509,2693,0,1,0,12012,12012,5.15979381443299,0.0,0.19379006076750188,0.040376850605652756,4.458797327394209,2018,1
69,20886,6,84,0.03169811320754717,0.41547169811320755,2650,0,1,1,12006,12006,10.904632152588556,0.0,0.09169651036895145,0.0033034902092210464,4.528857035081101,2018,2
107,34907,10,0,0.0,0.5274878218510787,1437,0,1,1,11976,11976,15.799472295514512,0.0,0.06328796860649578,0.0030651999541652345,8.328233657858137,2021,6
261,14041,0,0,0.0,2.2891304347826087,460,0,1,0,11971,11971,11.368471035137702,0.0,0.08795522886735717,0.01858709585529127,25.967462039045554,2024,2
83,185,0,0,0.0,1.4279946164199193,743,1,1,1,11968,11968,11.279924599434496,0.0013440860215053765,0.08864566797560364,0.44623655913978494,16.086021505376344,2023,5
70,5694,8,0,0.0,1.3254397834912044,1478,1,1,0,11940,11940,6.094946401225115,0.000676132521974307,0.16405661167406416,0.012291483757682178,8.073022312373226,2021,5
324,179613,0,0,0.0,0.650839222614841,4528,0,1,0,11939,11939,4.051238547675602,0.0,0.2468174204355109,0.0018038682953444608,2.636122764407154,2012,12
337,546,0,0,0.0,1.4349315068493151,1752,0,1,1,11938,11938,4.748607796340493,0.0,0.210570399530949,0.6160877513711152,6.810039931545921,2020,8
478,72583,20,5,0.0018188432157148053,0.6947981084030557,2749,1,1,1,11921,11921,6.2413612565445025,0.0003636363636363636,0.16020801878879382,0.006585473382563651,4.334909090909091,2017,11
99,11987,0,0,0.0,1.3076923076923077,767,0,1,0,11917,11917,11.88135593220339,0.0,0.08415841584158416,0.008258258258258258,15.516927083333334,2023,4
154,3362,0,0,0.0,0.43730208993033565,3158,1,1,0,11892,11892,8.611151339608979,0.00031655587211142766,0.11611872530059698,0.04579244721974428,3.764482431149098,2016,10
1527,429495,2,0,0.0,0.5378172588832487,3940,4,1,1,11888,11888,5.610193487494101,0.0010149708195889369,0.17823197914038186,0.003555329968148714,3.0164932758183203,2014,8
689,5645,11,0,0.0,0.3489598593612657,3413,3,1,1,11884,11884,9.978169605373635,0.0008787346221441124,0.1002103491796382,0.12203329791002479,3.480960749853544,2016,1
81,1115393,6,0,0.0,0.62782859894078,4154,0,1,1,11862,11862,4.548312883435583,0.0,0.219843209980612,7.262007864485554e-05,2.8548736462093864,2014,1
91,74709,6,0,0.0,0.7656889495225102,2932,0,1,1,11851,11851,5.278841870824054,0.0,0.1894195072561593,0.001218043099986615,4.040572792362768,2017,5
396,35531,7,100,0.027285129604365622,0.20845839017735335,3665,0,1,1,11846,11846,15.50523560209424,0.0,0.06448890014349624,0.011144883485309016,3.231314784506274,2015,5
1,3658,19,100,0.048473097430925836,1.0877363063499759,2063,0,1,1,11824,11824,5.269162210338681,0.0,0.18976744186046512,0.00027329871549603714,5.728682170542636,2019,10
324,54964,13,0,0.0,1.6242118537200505,793,0,1,1,11818,11818,9.175465838509316,0.0,0.10897707081817412,0.005894660238333485,14.884130982367758,2023,3
81,15762,8,6,0.004297994269340974,0.7936962750716332,1396,0,1,0,11804,11804,10.653429602888087,0.0,0.0938585345192715,0.0051386157457336806,8.449534717251252,2021,7
11,224,4,0,0.0,3.160416666666667,480,0,1,0,11800,11800,7.778510217534608,0.0,0.1285484280993136,0.04888888888888889,24.532224532224532,2024,1
77,2179,0,0,0.0,11.991935483870968,124,0,1,0,11800,11800,7.935440484196368,0.0,0.12600627065502923,0.035321100917431195,94.4,2025,1
94,74753,3,0,0.0,1.404677533664068,1411,0,1,1,11773,11773,5.939959636730575,0.0,0.1683370137591303,0.0012574577949006074,8.337818696883852,2021,7
16,353,19,0,0.0,0.22701635645798082,3546,0,1,0,11718,11718,14.556521739130435,0.0,0.06869186790681799,0.04519774011299435,3.3036368762334365,2015,9
34,1986,2,91,0.18958333333333333,1.85625,480,0,1,1,11684,11684,13.113355780022447,0.0,0.07625160462130937,0.017111222949169603,24.29106029106029,2024,1
159,140846,17,0,0.0,0.5613854595336076,2916,0,1,1,11670,11670,7.128894318875993,0.0,0.14026218833004883,0.0011288845342818804,4.000685635927322,2017,5
240,10960,2,4,0.0449438202247191,14.96629213483146,89,0,1,1,11662,11662,8.755255255255255,0.0,0.1142073223012947,0.021895812425873552,129.57777777777778,2025,2
132,137299,20,100,0.03128911138923655,0.5350438047559449,3196,0,1,1,11646,11646,6.810526315789474,0.0,0.1468189233278956,0.0009613983976693373,3.6427901157335003,2016,8
176,2608,6,51,0.013776337115072933,0.17936250675310642,3702,0,1,1,11645,11645,17.537650602409638,0.0,0.05701528421775717,0.06745879647374473,3.144747502025385,2015,4
226,18588,8,2,0.0025,0.74375,800,0,1,1,11643,11643,19.568067226890758,0.0,0.051099278598419784,0.012157727688417882,14.535580524344569,2023,3
149,3931,5,5,0.0020635575732562937,0.1890218737102765,2423,0,1,1,11631,11631,25.395196506550217,0.0,0.03937414030261348,0.0378942014242116,4.798267326732673,2018,10
172,158677,0,0,0.0,1.5800376647834276,531,0,1,1,11630,11630,13.861740166865316,0.0,0.07213481213997076,0.001083956188003378,21.860902255639097,2023,12
53,358,5,0,0.0,0.5973976272483735,2613,0,1,0,11612,11612,7.438821268417681,0.0,0.13441832429174203,0.14763231197771587,4.442234123947973,2018,3
120,19255,6,18,0.0060790273556231,0.18642350557244175,2961,0,1,0,11596,11596,21.007246376811594,0.0,0.047598516857808054,0.0062318238471125885,3.9149223497636734,2017,4
0,15207,5,9,0.0016853932584269663,0.2582397003745318,5340,0,1,1,11545,11545,8.37200870195794,0.0,0.11943530226918413,0.0,2.161580228421644,2010,10
50,55825,15,0,0.0,0.27177491768931455,3341,0,1,0,11527,11527,12.694933920704846,0.0,0.078764746703678,0.0008956400243614087,3.4491322561340514,2016,4
23,45230,11,0,0.0,1.1070983810709838,803,0,1,1,11514,11514,12.951631046119235,0.0,0.07720364741641338,0.000508500806968672,14.32089552238806,2023,3
127,3666,5,28,0.0173053152039555,0.6971569839307787,1618,0,1,1,11498,11498,10.193262411347519,0.0,0.09809548656404905,0.03463321516225798,7.101914762198888,2020,12
19,108,8,0,0.0,2.3482905982905984,468,0,1,0,11488,11488,10.453139217470428,0.0,0.0956567151188093,0.1743119266055046,24.494669509594882,2024,2
51,33316,20,0,0.0,0.5166666666666667,2340,1,1,1,11463,11463,9.481389578163771,0.00042716787697565144,0.10546057222609909,0.0015307500675330913,4.896625373771893,2018,12
84,182707,6,3,0.0027472527472527475,1.01007326007326,1092,0,1,0,11450,11450,10.380779691749773,0.0,0.09632346519954589,0.00045974998358035775,10.475754803293688,2022,5
563,2346,0,0,0.0,0.334510595358224,3964,0,1,0,11438,11438,8.625942684766214,0.0,0.11591922370836612,0.23988069876438006,2.8847414880201767,2014,7
143,87901,15,5,0.0014188422247446084,0.5959137343927355,3524,0,1,1,11432,11432,5.443809523809524,0.0,0.1836788244555235,0.0016268116766398944,3.2431205673758865,2015,10
301,61812,0,0,0.0,1.3333333333333333,708,0,1,1,11410,11410,12.086864406779661,0.0,0.08272719305932871,0.00486952582790028,16.09308885754584,2023,6
5,785,5,0,0.0,1.1372388365424007,2441,0,1,0,11385,11385,4.101224783861672,0.0,0.24380818549095382,0.006361323155216285,4.662162162162162,2018,9
24,521,0,0,0.0,12.91139240506329,79,0,1,0,11371,11371,11.148039215686275,0.0,0.08969398522687302,0.04597701149425287,142.1375,2025,3
20,100255,3,0,0.0,1.2131766680654636,2383,0,1,0,11361,11361,3.929782082324455,0.0,0.2544446400281641,0.0001994893073731248,4.765520134228188,2018,11
97,33065,10,100,0.1111111111111111,0.9522222222222222,900,0,1,1,11358,11358,13.253208868144691,0.0,0.07544678228717316,0.002933526885622694,12.60599334073252,2022,12
4,43059,18,8,0.010430247718383311,0.9439374185136897,767,0,1,1,11281,11281,15.581491712707182,0.0,0.06417301896826803,9.289363678588016e-05,14.688802083333334,2023,4
74,3946,3,0,0.0,0.9562937062937062,1144,0,1,0,11277,11277,10.308043875685557,0.0,0.0970030147189218,0.018748416518875096,9.84890829694323,2022,4
122,28251,0,0,0.0,0.48235887096774194,3968,0,1,0,11229,11229,5.866771159874608,0.0,0.17043633125556545,0.004318278351975081,2.8291761148904007,2014,7
35,36271,12,0,0.0,0.9834958739684921,2666,0,1,0,11207,11207,4.274218154080854,0.0,0.23394004282655245,0.0009649316277018085,4.202099737532809,2018,2
64,3129,6,4,0.0028388928317956,0.7572746628814763,1409,0,1,1,11205,11205,10.501405810684162,0.0,0.09521684811708013,0.020447284345047924,7.946808510638298,2021,7
1099,356,17,0,0.0,0.6229177183240787,1981,0,1,1,11198,11198,9.07455429497569,0.0,0.11018840967943566,3.0784313725490198,5.649848637739657,2019,12
57,51946,0,0,0.0,0.45389537071885583,2657,1,1,0,11180,11180,9.270315091210614,0.0003762227238525207,0.1078615508451838,0.0010972722197624503,4.206170052671181,2018,2
84,536,13,0,0.0,0.6398996235884568,3188,0,1,0,11179,11179,5.479901960784313,0.0,0.18246869409660108,0.1564245810055866,3.5054876136719977,2016,9
0,69747,19,0,0.0,1.1595477386934674,796,0,1,0,11159,11159,12.089924160346696,0.0,0.08270609318996416,0.0,14.00125470514429,2023,3
26,594,0,0,0.0,1.264075734927753,2007,0,1,1,11115,11115,4.381158849034293,0.0,0.22822957898524648,0.043697478991596636,5.535358565737051,2019,11
44,7087,4,3,0.0011876484560570072,0.39588281868566905,2526,0,1,1,11021,11021,11.021,0.0,0.09072763563781527,0.006207674943566591,4.3612979817965964,2018,6
26,1313,0,0,0.0,3.4805970149253733,335,0,1,0,10995,10995,9.429674099485421,0.0,0.10603855947617315,0.0197869101978691,32.723214285714285,2024,6
3,5327,3,0,0.0,2.7787610619469025,678,0,1,0,10979,10979,5.8274946921443735,0.0,0.17158469945355193,0.0005630630630630631,16.169366715758468,2023,7
10,55798,20,6,0.0034285714285714284,0.3942857142857143,1750,0,1,1,10977,10977,15.908695652173913,0.0,0.06285297868464201,0.00017921468126668938,6.268989149057681,2020,8
111,11288,4,0,0.0,0.8034055727554179,3230,0,1,0,10961,10961,4.223892100192678,0.0,0.23672687465790915,0.009832580387988307,3.3924481584648714,2016,7
37,40473,5,0,0.0,0.9707129094412331,2595,1,1,0,10943,10943,4.344184200079397,0.0003852080123266564,0.23017178362573099,0.0009141671196323566,4.215331278890601,2018,4
18,398404,8,0,0.0,0.47321005215742057,2109,1,1,1,10914,10914,10.935871743486974,0.00047393364928909954,0.09143380668804398,4.5180155871537755e-05,5.172511848341232,2019,8
245,31762,0,0,0.0,0.9774153074027604,2391,0,1,1,10903,10903,4.66538296961917,0.0,0.21432501834189288,0.007713377199886661,4.558110367892977,2018,11
106,252,15,0,0.0,1.0034965034965035,858,0,1,0,10897,10897,12.656213704994192,0.0,0.0790053220774454,0.4189723320158103,12.685681024447032,2023,1
99,13948,3,0,0.0,0.795760082730093,5802,0,1,1,10886,10886,2.357808100498159,0.0,0.42408376963350786,0.007097282959351925,1.875926245045666,2009,7
484,9799,10,13,0.003958587088915956,0.3054202192448234,3284,1,1,0,10862,10862,10.82951146560319,0.00030441400304414006,0.09233176838810642,0.04938775510204082,3.306544901065449,2016,5
84,6876,6,0,0.0,0.31064866891638543,5334,0,1,1,10862,10862,6.555220277610139,0.0,0.15253613182362147,0.012214628471717318,2.035988753514527,2010,10
77,7,0,0,0.0,1.241779497098646,1551,0,1,0,10860,10860,5.638629283489097,0.0,0.17733173740907834,9.625,6.997422680412371,2021,2
710,49040,7,44,0.013083556348498365,0.5144216473386857,3363,0,1,1,10857,10857,6.275722543352601,0.0,0.15932952661631977,0.014477681939601557,3.227407847800238,2016,3
406,146763,13,57,0.02663551401869159,0.9551401869158879,2140,2,1,0,10853,10853,5.309686888454012,0.0009341429238673517,0.18831767090473558,0.002766345970401461,5.069126576366184,2019,7
92,9465,7,6,0.001878522229179712,0.4683782091421415,3194,0,1,1,10842,10842,7.247326203208556,0.0,0.1379691967167758,0.009718994295372914,3.3934272300469486,2016,8
11,11924,5,0,0.0,0.5630944831959417,3154,0,1,0,10838,10838,6.1024774774774775,0.0,0.1638527539440908,0.0009224318658280922,3.4351822503961964,2016,10
1029,47436,0,5,0.01006036217303823,2.317907444668008,497,0,1,0,10838,10838,9.40798611111111,0.0,0.10628286742319402,0.021691928241667897,21.76305220883534,2024,1
138,242654,20,4,0.0013003901170351106,0.44570871261378414,3076,0,1,0,10837,10837,7.904449307075128,0.0,0.12649935412437718,0.00056870866044384,3.5219369515762105,2016,12
5,99,4,0,0.0,1.455233291298865,793,1,1,1,10805,10805,9.3630849220104,0.0012594458438287153,0.1067925226725893,0.05,13.608312342569269,2023,3
809,3478,13,0,0.0,1.0904499540863177,2178,0,1,0,10756,10756,4.528842105263158,0.0,0.2207864646276843,0.23253808565679793,4.93620927030748,2019,6
75,2660,7,100,0.5681818181818182,3.4829545454545454,176,0,1,1,10754,10754,17.543230016313213,0.0,0.05699674569967457,0.02818489289740699,60.75706214689266,2024,11
285,11374,0,0,0.0,2.989100817438692,367,0,1,1,10732,10732,9.783044667274385,0.0,0.10220814311003447,0.025054945054945054,29.16304347826087,2024,5
107,25460,0,0,0.0,1.985480943738657,551,0,1,1,10731,10731,9.808957952468008,0.0,0.10193812896011926,0.004202505793173873,19.440217391304348,2023,11
30,27718,0,0,0.0,0.18962119553317275,4567,0,1,1,10713,10713,12.370669745958429,0.0,0.08082882210192271,0.001082290125906418,2.3452276707530646,2012,11
489,24160,0,0,0.0,1.4872068230277184,938,0,1,0,10708,10708,7.675985663082438,0.0,0.13026426370342703,0.020239228508753777,11.403620873269436,2022,10
69,2612,11,0,0.0,0.513582778062532,1951,0,1,1,10699,10699,10.677644710578843,0.0,0.09364485981308411,0.02640642939150402,5.481045081967213,2020,1
195,5064,6,19,0.25333333333333335,20.173333333333332,75,0,1,1,10695,10695,7.068737607402512,0.0,0.14145474943904263,0.0384995064165844,140.72368421052633,2025,3
75,4864,14,3,0.0016251354279523294,0.995124593716143,1846,0,1,1,10695,10695,5.8219923788786065,0.0,0.17174644727000749,0.015416238437821172,5.790471034109366,2020,5
266,162944,8,76,0.01907151819322459,0.6110414052697616,3985,0,1,1,10694,10694,4.391786447638603,0.0,0.22767648433847593,0.0016324526680781858,2.6828901154039135,2014,6
2912,54948,13,6,0.0011773940345368916,0.6403061224489796,5096,0,1,1,10679,10679,3.272755133312902,0.0,0.3055243445692884,0.05299459498807985,2.095154012164018,2011,6
347,105104,15,4,0.004381161007667032,1.171960569550931,913,0,1,1,10641,10641,9.944859813084111,0.0,0.10054501033640294,0.003301460444317587,11.64223194748359,2022,11
341,37149,16,19,0.00472636815920398,0.3490049751243781,4020,1,1,0,10640,10640,7.5837491090520315,0.0002486943546381497,0.1318485104783385,0.009179004037685061,2.646107933349913,2014,5
97,1343,0,0,0.0,0.23309111235326999,1789,0,1,0,10631,10631,25.49400479616307,0.0,0.03922121896162528,0.07217261904761904,5.9391061452513965,2020,7
66,8189,6,0,0.0,0.49076682316118936,3195,0,1,0,10588,10588,6.752551020408164,0.0,0.1480781943526301,0.00805860805860806,3.3128911138923653,2016,8
99,12105,20,0,0.0,0.32127576818358616,2571,0,1,1,10549,10549,12.771186440677965,0.0,0.07829383886255924,0.008177763092681315,4.101477449455676,2018,5
72,40464,8,19,0.005988023952095809,0.35802080050425467,3173,0,1,1,10546,10546,9.283450704225352,0.0,0.10770835308618565,0.0017793154578030397,3.322621298046629,2016,9
51,149271,0,0,0.0,0.7074161869285472,2953,8,0,1,10531,10531,5.0411680229775016,0.002708192281651997,0.19834789213824536,0.0003416581810386409,3.564996614759648,2017,4
36,134663,6,25,0.035161744022503515,1.1054852320675106,711,0,1,1,10523,10523,13.388040712468193,0.0,0.07468643101482327,0.00026733202637675994,14.779494382022472,2023,6
520,4321,0,0,0.0,0.3126491646778043,2933,0,1,0,10508,10508,11.459105779716467,0.0,0.08725854029879151,0.12031466913465988,3.58145875937287,2017,5
297,80258,10,13,0.00526742301458671,0.4141004862236629,2468,0,1,1,10490,10490,10.264187866927593,0.0,0.09741683347631303,0.0037005195678989273,4.248683677602268,2018,8
64,15634,20,8,0.003513394817742644,0.7672375933245499,2277,0,1,1,10479,10479,5.998282770463652,0.0,0.16669847328244275,0.004093380236648545,4.600087796312555,2019,3
1244,63808,8,31,0.007777220270948319,0.2599096838936277,3986,0,1,1,10477,10477,10.112934362934363,0.0,0.09887383088375644,0.019495682427243807,2.6277903185352396,2014,6
48,109297,6,20,0.0033755274261603376,0.5338396624472573,5925,0,1,1,10453,10453,3.304773948782801,0.0,0.3025636120145399,0.0004391663159435671,1.7639217009787378,2009,3
230,94412,3,44,0.018557570645297342,0.6512020244622522,2371,0,1,1,10451,10451,6.768782383419689,0.0,0.14772292384232683,0.00243610519737748,4.405986509274873,2018,11
1712,79419,7,99,0.020513883133029424,0.2403646912556983,4826,0,1,1,10433,10433,8.99396551724138,0.0,0.11117500479202606,0.021556283052127926,2.1613838823285683,2012,3
222,1236,2,0,0.0,0.2928870292887029,2390,3,1,1,10417,10417,14.881428571428572,0.0012547051442910915,0.06719139950086389,0.17946645109135004,4.356754496026767,2018,11
71,228615,20,55,0.01955207963028795,0.5630998933522929,2813,0,1,1,10410,10410,6.571969696969697,0.0,0.1521467678417059,0.00031056443993421286,3.699360341151386,2017,9
9,10980,7,2,0.0008116883116883117,1.4034090909090908,2464,2,1,1,10402,10402,3.0080971659919027,0.0008113590263691683,0.33240411419782756,0.0008195974865677078,4.219878296146045,2018,8
71,170260,8,3,0.004316546762589928,1.4071942446043166,695,0,1,1,10394,10394,10.627811860940696,0.0,0.09408369408369409,0.0004170068306893534,14.933908045977011,2023,6
139,119785,0,0,0.0,0.5093804537521816,4584,0,1,1,10389,10389,4.449250535331906,0.0,0.22473532242540906,0.0011604027181807556,2.2658669574700108,2012,11
230,1145,0,0,0.0,0.6230791533777906,3449,0,1,0,10369,10369,4.825034899953467,0.0,0.2072324011571842,0.2006980802792321,3.0055072463768115,2015,12
191,242390,8,13,0.005832211754149843,0.423956931359354,2229,0,1,1,10353,10353,10.955555555555556,0.0,0.09126907475371837,0.0007879830521760297,4.642600896860986,2019,4
86,14037,10,0,0.0,1.3746397694524495,3123,1,1,1,10343,10343,2.409270906126252,0.0003201024327784891,0.4150232018561485,0.006126228807522439,3.310819462227913,2016,11
285,21686,18,27,0.028183716075156576,1.7849686847599164,958,0,1,1,10316,10316,6.032748538011696,0.0,0.16574585635359115,0.013141513349010928,10.7570385818561,2022,10
0,1348,3,1,0.00038446751249519417,0.5278738946559016,2601,0,1,1,10296,10296,7.49890750182083,0.0,0.13333980771098378,0.0,3.95695618754804,2018,4
128,3328,13,0,0.0,0.08717105263157894,4864,1,1,1,10281,10281,24.24764150943396,0.00020554984583761563,0.041237113402061855,0.03844998498047462,2.113257965056526,2012,1
2,2886,7,0,0.0,0.8871490280777538,1852,0,1,0,10271,10271,6.251369446135119,0.0,0.1599493769470405,0.0006927606511950121,5.542903399892067,2020,4
20,53580,1,13,0.002507716049382716,0.16203703703703703,5184,1,1,1,10258,10258,12.211904761904762,0.00019286403085824494,0.08187932547031875,0.0003732666430264459,1.9783992285438765,2011,3
19,13641,20,49,0.011954135154915833,0.3191022200536716,4099,0,1,1,10252,10252,7.837920489296636,0.0,0.12757241782892811,0.001392757660167131,2.500487804878049,2014,3
53,109,0,0,0.0,2.8088607594936708,790,0,1,1,10246,10246,4.617395223073457,0.0,0.2165511857128916,0.4818181818181818,12.95322376738306,2023,3
873,121216,10,1,0.0009174311926605505,1.3091743119266055,1090,0,1,1,10244,10244,7.178696566222845,0.0,0.13928745729624206,0.007201960121105125,9.38955087076077,2022,5
593,43776,18,43,0.013751199232491206,0.2910137511992325,3127,0,1,1,10223,10223,11.234065934065933,0.0,0.08900625978090766,0.0135459259428467,3.2682225063938617,2016,11
153,5845,5,0,0.0,0.37592592592592594,4860,0,1,0,10217,10217,5.592227695675971,0.0,0.17880211391661774,0.026171741361614778,2.101830898991977,2012,2
110,124580,0,0,0.0,1.4099264705882353,544,1,1,0,10206,10206,13.30638852672751,0.001834862385321101,0.07514450867052024,0.0008829596808502099,18.726605504587155,2023,11
15,469,3,0,0.0,3.731800766283525,1827,0,1,1,10202,10202,1.4963332355529482,0.0,0.6682348328922866,0.031914893617021274,5.580962800875273,2020,5
296,82536,10,100,0.11890606420927467,1.1557669441141498,841,0,1,1,10182,10182,10.475308641975309,0.0,0.09545320632426593,0.0035862703999418443,12.092636579572446,2023,2
235,3899,11,9,0.0018214936247723133,0.2906294272414491,4941,0,1,1,10174,10174,7.084958217270195,0.0,0.14113022113022114,0.06025641025641026,2.0586806960744637,2011,11
25,359,10,0,0.0,1.0220555800617557,2267,0,1,0,10169,10169,4.388864911523521,0.0,0.22782694198623402,0.06944444444444445,4.4836860670194,2019,3
696,53392,9,27,0.010671936758893281,0.2628458498023715,2530,1,1,1,10166,10166,15.287218045112782,0.0003951007506914263,0.06540769155109669,0.013035416627647818,4.01659423152904,2018,6
167,32930,0,100,0.1310615989515072,1.764089121887287,763,0,1,0,10162,10162,7.549777117384844,0.0,0.13244120830463446,0.005071209498648689,13.301047120418849,2023,4
